?? [s],A.dY [mm],B.dY [mm],C.dY [mm],D.dY [mm],E.dY [mm]
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.000000,0.027783,0.027946,0.026794,0.028642,0.028425
20.000000,0.181307,0.183385,0.182560,0.183892,0.184347
30.000000,0.262470,0.267046,0.266072,0.267370,0.268167
40.000000,0.303306,0.309607,0.310087,0.310695,0.310973
50.000000,0.318690,0.324762,0.325980,0.325494,0.325901
60.000000,0.377109,0.384409,0.385711,0.385059,0.385461
70.000000,0.433006,0.440665,0.441325,0.441550,0.441821
80.000000,0.496944,0.504134,0.504635,0.504914,0.505596
90.000000,0.542611,0.550081,0.550426,0.550933,0.551797
100.000000,0.591536,0.598931,0.599026,0.599917,0.600858
110.000000,0.652020,0.659841,0.659931,0.660917,0.661631
120.000000,0.678424,0.686814,0.686632,0.687753,0.687988
130.000000,0.755065,0.764064,0.763678,0.765431,0.766126
140.000000,0.798918,0.808472,0.808069,0.809447,0.810222
150.000000,0.811114,0.820892,0.820352,0.822475,0.823295
160.000000,0.884784,0.894935,0.893766,0.895765,0.897116
170.000000,0.922371,0.932812,0.931748,0.934057,0.935526
180.000000,0.995505,1.005927,1.003674,1.007269,1.008617
190.000000,1.067044,1.076640,1.074163,1.077876,1.079621
200.000000,1.118857,1.128663,1.126349,1.129379,1.130806
210.000000,1.226273,1.236205,1.233593,1.237629,1.239043
220.000000,1.286705,1.296331,1.293299,1.298273,1.299795
230.000000,1.395436,1.404974,1.402428,1.406192,1.407930
240.000000,1.468575,1.478518,1.475359,1.479873,1.481229
250.000000,1.542908,1.552891,1.550223,1.553774,1.554870
260.000000,1.663554,1.673421,1.670429,1.674927,1.676566
270.000000,1.715715,1.725316,1.722183,1.727308,1.728422
280.000000,1.762299,1.772002,1.769007,1.774136,1.775934
290.000000,1.915323,1.925215,1.922563,1.926626,1.928535
300.000000,1.970879,1.980726,1.977768,1.981663,1.983491
310.000000,2.000092,2.010567,2.007235,2.011828,2.013656
320.000000,2.053876,2.064565,2.060874,2.066191,2.068686
330.000000,2.107666,2.118527,2.114473,2.119408,2.121586
340.000000,2.207343,2.218289,2.215320,2.219443,2.221254
350.000000,2.257366,2.269551,2.265110,2.271029,2.273196
360.000000,2.300817,2.313538,2.308643,2.315313,2.317569
370.000000,2.343698,2.356486,2.350864,2.357924,2.360747
380.000000,2.402141,2.415784,2.409700,2.417640,2.420049
390.000000,2.418438,2.431246,2.425387,2.433578,2.435833
400.000000,2.492839,2.507806,2.500600,2.509811,2.512889
410.000000,2.562498,2.577551,2.569670,2.580187,2.583701
420.000000,2.588708,2.604797,2.596791,2.607042,2.610287
430.000000,2.621449,2.637936,2.629442,2.640136,2.643794
440.000000,2.695508,2.712527,2.702946,2.715683,2.719084
450.000000,2.726752,2.744660,2.734960,2.747875,2.752036
460.000000,2.768299,2.786605,2.776264,2.789374,2.793506
470.000000,2.808685,2.827672,2.816893,2.830799,2.835091
480.000000,2.882894,2.902966,2.890872,2.906860,2.911908
490.000000,2.914164,2.935286,2.922486,2.938640,2.943622
500.000000,2.950189,2.971280,2.958002,2.974922,2.979334
510.000000,3.000578,3.022469,3.008173,3.026362,3.031882
520.000000,3.045241,3.068101,3.053378,3.072646,3.078006
530.000000,3.090467,3.113545,3.097760,3.117775,3.123830
540.000000,3.155500,3.180362,3.163545,3.185370,3.191985
550.000000,3.188626,3.213569,3.195871,3.218194,3.224561
560.000000,3.245042,3.271647,3.252460,3.276516,3.283414
570.000000,3.286799,3.313572,3.293863,3.318567,3.325973
580.000000,3.326469,3.353875,3.333121,3.359436,3.367320
590.000000,3.375804,3.404350,3.382611,3.410039,3.418047
600.000000,3.419436,3.448887,3.426181,3.455097,3.463163
610.000000,3.491662,3.522254,3.498097,3.529302,3.537910
620.000000,3.526271,3.557404,3.532273,3.564544,3.573731
630.000000,3.560725,3.593029,3.566627,3.599951,3.609676
640.000000,3.615019,3.648276,3.620404,3.655554,3.665125
650.000000,3.652981,3.687354,3.658309,3.694852,3.705110
660.000000,3.703481,3.738686,3.708521,3.746669,3.757266
670.000000,3.763921,3.800232,3.767969,3.809385,3.820628
680.000000,3.805004,3.842305,3.808483,3.851454,3.862938
690.000000,3.834929,3.873817,3.839130,3.882929,3.895036
700.000000,3.888360,3.928369,3.892187,3.938003,3.950957
710.000000,3.926772,3.967864,3.930408,3.978233,3.991375
720.000000,3.968228,4.010284,3.971554,4.020696,4.034418
730.000000,4.020073,4.063722,4.023322,4.074833,4.089039
740.000000,4.065854,4.110640,4.068738,4.122016,4.136853
750.000000,4.106671,4.151821,4.108369,4.163899,4.179146
760.000000,4.163869,4.210758,4.165447,4.223025,4.238547
770.000000,4.191000,4.238726,4.192061,4.251563,4.267858
780.000000,4.242422,4.292127,4.243307,4.305564,4.322873
790.000000,4.289894,4.341084,4.290456,4.355059,4.372618
800.000000,4.331658,4.383639,4.331889,4.397917,4.416036
810.000000,4.389799,4.444769,4.389524,4.459695,4.478496
820.000000,4.422992,4.478134,4.422335,4.493626,4.512912
830.000000,4.469048,4.526574,4.468222,4.542801,4.562788
840.000000,4.501367,4.560839,4.500704,4.576671,4.597495
850.000000,4.560553,4.621828,4.559367,4.638717,4.659976
860.000000,4.610138,4.670857,4.607280,4.687873,4.709237
870.000000,4.647386,4.711897,4.645141,4.729997,4.752912
880.000000,4.694910,4.761020,4.691781,4.779235,4.802881
890.000000,4.717188,4.784382,4.713782,4.803016,4.826341
900.000000,4.765901,4.835207,4.761832,4.854171,4.878490
910.000000,4.822323,4.893887,4.817654,4.913845,4.939027
920.000000,4.853346,4.925575,4.848266,4.945565,4.970749
930.000000,4.940367,5.018137,4.934775,5.039535,5.066395
940.000000,4.986485,5.066434,4.980803,5.087732,5.115155
950.000000,5.005691,5.085852,4.998673,5.107941,5.135976
960.000000,5.028031,5.111534,5.022011,5.134438,5.162855
965.759825,5.075849,5.161666,5.069286,5.184333,5.213633
970.759825,5.093071,5.178941,5.085076,5.202139,5.232087
975.759825,5.115682,5.202559,5.108235,5.226039,5.255452
980.759825,5.121477,5.209541,5.114171,5.232893,5.262432
985.759825,5.146290,5.235274,5.138079,5.259424,5.289975
990.759825,5.191596,5.283154,5.182627,5.307805,5.338820
995.759825,5.209004,5.303338,5.200100,5.328340,5.360093
1000.759825,5.217034,5.312729,5.208557,5.337384,5.368880
1005.759825,5.241840,5.336423,5.232159,5.361835,5.393098
1010.759825,5.259576,5.357126,5.250737,5.382239,5.414243
1015.759825,5.273555,5.373282,5.264585,5.399226,5.431673
1020.759825,5.287773,5.388243,5.277970,5.414751,5.447199
1025.759825,5.324743,5.427878,5.315285,5.454707,5.487765
1028.308784,5.330720,5.434112,5.320728,5.460972,5.493871
1028.808784,5.333327,5.436768,5.323124,5.463402,5.496315
1029.308784,5.333420,5.437127,5.323192,5.463935,5.496865
1029.808784,5.334816,5.438691,5.324536,5.465371,5.498307
1030.308784,5.336573,5.440665,5.326433,5.467393,5.500429
1030.808784,5.336498,5.441063,5.326321,5.467844,5.500908
1031.308784,5.337544,5.442005,5.327102,5.468863,5.501830
1031.808784,5.339440,5.444312,5.329191,5.470747,5.503895
1032.308784,5.341369,5.446662,5.331023,5.473082,5.506103
1032.808784,5.343712,5.449690,5.333753,5.475971,5.509503
1033.308784,5.347799,5.454048,5.337507,5.480675,5.514252
1033.808784,5.351647,5.458553,5.341213,5.485446,5.518949
1034.308784,5.355101,5.462304,5.344725,5.489572,5.523374
1034.808784,5.358775,5.467091,5.349006,5.494495,5.528470
1035.308784,5.376730,5.483600,5.365812,5.511164,5.544796
1035.808784,5.381248,5.488597,5.370063,5.515467,5.549034
1036.308784,5.382221,5.490121,5.371095,5.517157,5.550856
1036.808784,5.385940,5.494241,5.374795,5.520721,5.554774
1037.308784,5.389700,5.498334,5.378218,5.524751,5.558813
1037.808784,5.390614,5.499545,5.379179,5.525903,5.560155
1038.308784,5.391548,5.501335,5.380349,5.527757,5.562152
1038.808784,5.393704,5.503937,5.382836,5.531236,5.565414
1039.308784,5.395898,5.505967,5.384647,5.533160,5.567682
1039.808784,5.399308,5.509980,5.387874,5.537663,5.571528
1040.308784,5.399800,5.511078,5.388638,5.538049,5.572079
1040.808784,5.400739,5.511820,5.389266,5.539502,5.573377
1041.308784,5.401845,5.513268,5.390765,5.540453,5.574565
1041.808784,5.401745,5.513164,5.390423,5.541225,5.575239
1042.308784,5.402561,5.514755,5.391613,5.541876,5.576413
1042.808784,5.404608,5.516799,5.393688,5.544467,5.579286
1043.308784,5.405234,5.517199,5.393608,5.545033,5.580468
1043.808784,5.407746,5.520057,5.396016,5.548347,5.583060
1044.308784,5.409017,5.521596,5.397499,5.549830,5.584354
1044.808784,5.410130,5.523662,5.399041,5.551627,5.585991
1045.308784,5.413583,5.526728,5.401723,5.554401,5.589245
1045.808784,5.414853,5.528553,5.403090,5.555834,5.590807
1046.308784,5.416768,5.530056,5.404242,5.558161,5.592520
1046.808784,5.417693,5.531621,5.405975,5.559972,5.594324
1047.308784,5.418220,5.532432,5.406071,5.560495,5.595009
1047.808784,5.418069,5.532566,5.406037,5.560262,5.595251
1048.308784,5.419279,5.533757,5.406908,5.561638,5.596322
1048.808784,5.419628,5.534020,5.407004,5.561927,5.596635
1049.308784,5.419206,5.533660,5.406751,5.561696,5.596316
1049.808784,5.419089,5.533838,5.406643,5.561006,5.596516
1050.308784,5.420308,5.535447,5.408029,5.563141,5.598276
1050.808784,5.422096,5.536821,5.409636,5.564905,5.599928
1051.308784,5.423103,5.537892,5.410127,5.565521,5.600370
1051.808784,5.423148,5.538284,5.410537,5.565963,5.601070
1052.308784,5.425189,5.540291,5.412395,5.567781,5.602800
1052.808784,5.426163,5.541185,5.413327,5.568754,5.604022
1053.308784,5.426567,5.541644,5.413401,5.569240,5.604463
1053.808784,5.427447,5.543282,5.414777,5.570738,5.605726
1054.308784,5.430405,5.546139,5.416969,5.573477,5.608501
1054.808784,5.432355,5.548225,5.418930,5.575553,5.610798
1055.308784,5.447116,5.562073,5.433483,5.589972,5.625079
1055.808784,5.448583,5.563698,5.435270,5.591450,5.625982
1056.308784,5.449773,5.565301,5.436617,5.593428,5.628262
1056.808784,5.451845,5.567622,5.438883,5.596203,5.631021
1057.308784,5.457274,5.573456,5.444599,5.601833,5.636840
1057.808784,5.461059,5.577969,5.448740,5.606091,5.640962
1058.308784,5.463708,5.580915,5.450642,5.609563,5.644405
1058.808784,5.468726,5.586907,5.456082,5.614579,5.650048
1059.308784,5.471247,5.590099,5.458117,5.618254,5.653885
1059.808784,5.475830,5.594638,5.462232,5.623080,5.658338
1060.308784,5.479033,5.598540,5.465152,5.626162,5.661975
1060.808784,5.480917,5.600520,5.466643,5.629083,5.664807
1061.308784,5.483708,5.603735,5.469434,5.632322,5.668142
1061.808784,5.486222,5.606797,5.471689,5.635304,5.671358
1062.308784,5.486380,5.607046,5.471460,5.635883,5.671939
1062.808784,5.488115,5.609296,5.473243,5.638083,5.673715
1063.308784,5.489191,5.611113,5.474569,5.640300,5.676239
1063.808784,5.493625,5.616103,5.478997,5.645529,5.681477
1064.308784,5.497141,5.620509,5.482814,5.649770,5.685780
1064.808784,5.496590,5.620634,5.482130,5.649853,5.686007
1065.308784,5.497581,5.621631,5.482425,5.651023,5.687000
1065.808784,5.499293,5.623730,5.484343,5.653069,5.689115
1066.308784,5.500057,5.624889,5.485274,5.654135,5.690174
1066.808784,5.501246,5.626477,5.486506,5.655808,5.691886
1067.308784,5.503713,5.629410,5.488901,5.658388,5.694729
1067.808784,5.504419,5.630492,5.489603,5.659346,5.695991
1068.308784,5.503670,5.629879,5.488992,5.659199,5.695555
1068.808784,5.504534,5.631210,5.489637,5.660208,5.696653
1069.308784,5.507505,5.634536,5.492626,5.663212,5.699908
1069.808784,5.509171,5.636401,5.494163,5.665268,5.701965
1070.308784,5.511111,5.638410,5.495831,5.667369,5.704012
1070.808784,5.511862,5.639465,5.496546,5.668553,5.705122
1071.308784,5.511297,5.639442,5.496242,5.668384,5.705001
1071.808784,5.529911,5.656226,5.513843,5.685238,5.721019
1072.308784,5.531728,5.657815,5.515442,5.687056,5.722903
1072.808784,5.533778,5.659966,5.517612,5.688988,5.725380
1073.308784,5.535070,5.661142,5.518715,5.690707,5.726602
1073.808784,5.536789,5.663108,5.520472,5.692536,5.728483
1074.308784,5.536633,5.663140,5.520510,5.692843,5.728942
1074.808784,5.536260,5.662759,5.519990,5.692405,5.728580
1075.308784,5.537476,5.664044,5.521185,5.693837,5.729914
1075.808784,5.540611,5.667884,5.524743,5.697608,5.733752
1076.308784,5.543226,5.670765,5.527551,5.700609,5.736557
1076.808784,5.544563,5.672396,5.528737,5.701728,5.737800
1077.308784,5.543062,5.670815,5.526833,5.700600,5.736563
1077.808784,5.543078,5.671124,5.527243,5.700815,5.737062
1078.308784,5.545261,5.673419,5.529253,5.703023,5.739364
1078.808784,5.548962,5.677512,5.533220,5.707220,5.743410
1079.308784,5.551072,5.679966,5.535158,5.709639,5.746116
1079.808784,5.550915,5.680146,5.535210,5.709467,5.746265
1080.308784,5.552132,5.682294,5.536716,5.711462,5.748449
1080.808784,5.556144,5.686698,5.540325,5.716047,5.752629
1081.308784,5.559836,5.690855,5.543675,5.720640,5.757085
1081.808784,5.564214,5.695757,5.547920,5.725611,5.762285
1082.308784,5.568126,5.699631,5.551326,5.729957,5.766967
1082.808784,5.569160,5.701700,5.552643,5.731803,5.768895
1083.308784,5.570543,5.703737,5.553245,5.733827,5.771492
1083.808784,5.574694,5.708270,5.556905,5.738916,5.776306
1084.308784,5.578303,5.712483,5.560179,5.743478,5.780923
1084.808784,5.579793,5.714567,5.561472,5.745453,5.783393
1085.308784,5.580324,5.715758,5.561598,5.746607,5.783887
1085.808784,5.580973,5.716588,5.561837,5.747324,5.784919
1086.308784,5.581674,5.718306,5.562706,5.748812,5.786087
1086.808784,5.584084,5.720940,5.564575,5.751559,5.788848
1087.308784,5.586808,5.724469,5.567336,5.754915,5.792597
1087.808784,5.589419,5.727468,5.569572,5.758148,5.794976
1088.308784,5.589572,5.728160,5.569787,5.758196,5.795856
1088.808784,5.589556,5.728497,5.569370,5.758853,5.796158
1089.308784,5.589870,5.729281,5.569511,5.759746,5.797039
1089.808784,5.592761,5.732974,5.572624,5.763413,5.800779
1090.308784,5.595393,5.736067,5.574816,5.766417,5.803779
1090.808784,5.596729,5.737700,5.576032,5.768440,5.805688
1091.308784,5.596027,5.737283,5.575183,5.767836,5.805299
1091.808784,5.595306,5.736601,5.574198,5.767211,5.804174
1092.308784,5.595593,5.736809,5.574185,5.767368,5.804573
1092.808784,5.596376,5.737849,5.575292,5.768257,5.805877
1093.308784,5.596295,5.737865,5.574619,5.768424,5.805707
1093.808784,5.598230,5.740050,5.576464,5.770589,5.808047
1094.308784,5.598238,5.740388,5.576985,5.771179,5.808479
1094.808784,5.598522,5.741110,5.577250,5.771730,5.809211
1095.308784,5.600600,5.743168,5.579030,5.773926,5.811563
1095.808784,5.602065,5.744773,5.581036,5.775986,5.813552
1096.308784,5.604705,5.748008,5.583366,5.778633,5.816412
1096.808784,5.608546,5.751493,5.586454,5.782701,5.820435
1097.308784,5.626667,5.768570,5.603851,5.799255,5.836461
1097.808784,5.630078,5.772367,5.607434,5.802909,5.840192
1098.308784,5.633336,5.775810,5.610610,5.806296,5.844075
1098.808784,5.636158,5.779203,5.613585,5.809506,5.847606
1099.308784,5.639461,5.783191,5.617111,5.813761,5.851872
1099.808784,5.642207,5.786181,5.619706,5.817120,5.854479
1100.308784,5.642361,5.787238,5.620155,5.818053,5.855614
1100.808784,5.644967,5.790071,5.622408,5.820980,5.858851
1101.308784,5.646182,5.791694,5.623328,5.822882,5.860757
1101.808784,5.649945,5.796069,5.627318,5.827309,5.865420
1102.308784,5.654483,5.801205,5.631589,5.832447,5.870488
1102.808784,5.655894,5.803142,5.632539,5.834549,5.872514
1103.308784,5.656501,5.804294,5.632627,5.836132,5.874336
1103.808784,5.656929,5.805636,5.632634,5.837242,5.875742
1104.308784,5.657880,5.806720,5.633062,5.838481,5.876909
1104.808784,5.658786,5.808561,5.633681,5.840084,5.878016
1105.308784,5.658348,5.808829,5.632923,5.840584,5.878514
1105.808784,5.660410,5.810759,5.634500,5.842371,5.880750
1106.308784,5.660228,5.810788,5.633803,5.842446,5.880646
1106.808784,5.661118,5.812170,5.634509,5.844036,5.882254
1107.308784,5.662285,5.813819,5.635444,5.845633,5.883616
1107.808784,5.663057,5.814923,5.636161,5.846793,5.885107
1108.308784,5.664798,5.816863,5.637334,5.849117,5.887530
1108.808784,5.666720,5.819604,5.639141,5.851164,5.889850
1109.308784,5.667245,5.820640,5.639473,5.851977,5.890342
1109.808784,5.668469,5.822392,5.640371,5.853718,5.892227
1110.308784,5.670234,5.824896,5.641891,5.856157,5.894798
1110.808784,5.674154,5.829308,5.645186,5.860576,5.899247
1111.308784,5.677240,5.833223,5.647587,5.864369,5.902845
1111.808784,5.681048,5.838642,5.651495,5.870393,5.909153
1112.308784,5.685859,5.844701,5.654961,5.876729,5.915601
1112.808784,5.689916,5.851065,5.657114,5.883638,5.922603
1113.308784,5.693927,5.857427,5.658014,5.890106,5.929046
1113.808784,5.699275,5.864894,5.660076,5.897631,5.936925
1114.308784,5.704102,5.872233,5.661893,5.904587,5.943543
1114.808784,5.706821,5.876519,5.661760,5.908998,5.947816
1115.308784,5.707219,5.878807,5.659752,5.911598,5.950336
1115.808784,5.709715,5.883405,5.660058,5.916536,5.955798
1116.308784,5.714295,5.889539,5.661633,5.922854,5.962046
1116.808784,5.718555,5.895949,5.662418,5.929199,5.968476
1117.308784,5.723344,5.903317,5.662044,5.936591,5.975710
1117.808784,2.658148,7.569983,2.583867,7.574591,7.570831
1118.308784,2.642387,7.612332,2.569653,7.615909,7.615661
1118.808784,2.644172,7.639501,2.571146,7.643620,7.643262
1119.308784,2.644435,7.669844,2.570872,7.673309,7.672760
1119.808784,2.642197,7.692970,2.568021,7.696926,7.696603
1120.308784,2.640005,7.710307,2.565267,7.713940,7.713308
1120.808784,2.629536,7.717479,2.554271,7.721161,7.720832
1121.308784,2.615192,7.721638,2.539536,7.725971,7.725139
1121.808784,2.613668,7.726503,2.538044,7.730575,7.730124
1122.308784,2.615509,7.727881,2.539631,7.731894,7.731129
1122.808784,2.617047,7.728351,2.541409,7.732271,7.731912
1123.308784,2.620156,7.728203,2.543568,7.732761,7.732080
1123.808784,2.617730,7.724174,2.541995,7.727822,7.727338
1124.308784,2.614671,7.718564,2.538795,7.722389,7.721790
1124.808784,2.614242,7.715662,2.538201,7.719261,7.718643
1125.308784,2.615171,7.714271,2.539606,7.717767,7.717081
1125.808784,2.617330,7.713471,2.541426,7.716698,7.716020
1126.308784,2.618022,7.711263,2.542152,7.714629,7.713994
1126.808784,2.616010,7.706193,2.540179,7.709856,7.709353
