?? [s],A 1.dY [mm],B1.dY [mm],C1.dY [mm]
0.000000,0.000000,0.000000,0.000000
10.000000,0.043631,0.044014,0.043483
20.000000,0.156644,0.157724,0.156497
30.000000,0.293648,0.295319,0.293552
40.000000,0.411352,0.413336,0.411421
50.000000,0.499659,0.501914,0.499862
60.000000,0.591723,0.594065,0.591814
70.000000,0.694014,0.696957,0.694491
80.000000,0.811842,0.815212,0.812787
90.000000,0.945964,0.949760,0.947436
100.000000,1.104038,1.107736,1.105529
110.000000,1.259283,1.262934,1.260620
120.000000,1.426702,1.430381,1.428014
130.000000,1.591079,1.594604,1.592096
140.000000,1.743813,1.747454,1.744918
150.000000,1.886227,1.890091,1.887198
160.000000,1.999219,2.003753,2.000601
170.000000,2.104527,2.109719,2.106054
180.000000,2.191800,2.197999,2.193866
190.000000,2.281952,2.289178,2.284468
200.000000,2.373824,2.382141,2.376565
210.000000,2.470908,2.480225,2.473594
220.000000,2.566708,2.577048,2.569040
230.000000,2.662037,2.673599,2.664120
240.000000,2.753310,2.766413,2.755428
250.000000,2.846844,2.861494,2.848850
260.000000,2.939737,2.956235,2.941859
270.000000,3.032428,3.050919,3.034504
280.000000,3.125117,3.145989,3.127618
290.000000,3.211762,3.234890,3.214408
300.000000,3.298713,3.324163,3.301465
310.000000,3.390635,3.418985,3.393640
320.000000,3.480978,3.512126,3.484276
330.000000,3.568062,3.602140,3.571799
340.000000,3.652660,3.689429,3.656418
350.000000,3.744520,3.784359,3.748145
360.000000,3.839542,3.882775,3.843074
370.000000,3.928457,3.974862,3.931951
380.000000,4.013458,4.063592,4.017133
390.000000,4.100077,4.153583,4.103422
400.000000,4.191762,4.249011,4.194630
410.000000,4.282547,4.343230,4.284814
420.000000,4.369728,4.434203,4.371609
430.000000,4.455985,4.524464,4.457542
440.000000,4.544851,4.617524,4.545858
450.000000,4.636271,4.713405,4.636658
460.000000,4.723045,4.804736,4.722760
470.000000,4.782980,4.867877,4.782348
471.000014,4.815797,4.902591,4.814995
472.000014,4.826767,4.914237,4.826028
473.000014,4.837107,4.925084,4.836267
474.000014,4.846108,4.934561,4.845286
475.000014,4.855952,4.944861,4.855036
476.000014,4.865438,4.955033,4.864476
477.000014,4.875878,4.966090,4.874846
478.000014,4.886410,4.977216,4.885353
479.000014,4.895938,4.987310,4.894847
480.000014,4.903684,4.995624,4.902452
481.000014,4.910451,5.002986,4.909193
482.000014,4.916782,5.009678,4.915564
483.000014,4.922692,5.015869,4.921395
484.000014,4.928625,5.022072,4.927295
485.000014,4.935270,5.029393,4.933861
486.000014,4.943956,5.038721,4.942539
487.000014,4.954007,5.049259,4.952537
488.000014,4.965826,5.061539,4.964360
489.000014,4.978754,5.075364,4.977426
490.000014,4.991946,5.089523,4.990557
491.000014,5.004396,5.102913,5.002992
492.000014,5.015594,5.114831,5.014147
493.000014,5.024835,5.124734,5.023289
494.000014,5.033431,5.133772,5.031781
495.000014,5.039638,5.140323,5.037819
496.000014,5.044991,5.145952,5.043021
497.000014,5.050509,5.152029,5.048526
498.000014,5.055990,5.158126,5.053980
499.000014,5.061995,5.164852,5.060158
500.000014,5.068095,5.171365,5.066157
501.000014,5.075827,5.179529,5.073968
502.000014,5.085924,5.190308,5.084141
503.000014,5.097837,5.203102,5.096202
504.000014,5.110938,5.216938,5.109154
505.000014,5.124199,5.231037,5.122212
506.000014,5.136251,5.243881,5.134048
507.000014,5.146740,5.255316,5.144638
508.000014,5.155642,5.265005,5.153517
509.000014,5.164011,5.274184,5.161823
510.000014,5.170943,5.281749,5.168563
511.000014,5.176398,5.287760,5.174024
512.000014,5.180895,5.292743,5.178586
513.000014,5.185631,5.297781,5.183315
514.000014,5.191155,5.303635,5.188822
515.000014,5.196260,5.309132,5.193853
516.000014,5.204256,5.318069,5.202065
517.000014,5.213485,5.328004,5.211340
518.000014,5.225635,5.340874,5.223470
519.000014,5.237891,5.354028,5.235616
520.000014,5.250398,5.367632,5.248107
521.000014,5.262348,5.380655,5.260007
522.000014,5.272690,5.391946,5.270294
523.000014,5.281638,5.401922,5.279285
524.000014,5.288971,5.410239,5.286732
525.000014,5.295876,5.417786,5.293648
526.000014,5.301742,5.424191,5.299411
527.000014,5.307045,5.429939,5.304642
528.000014,5.312117,5.435673,5.309604
529.000014,5.317298,5.441549,5.314722
530.000014,5.324252,5.449329,5.321827
530.500026,5.332488,5.458058,5.330139
531.000026,5.341347,5.467328,5.339039
531.500026,5.347872,5.474293,5.345394
532.000026,5.352220,5.479376,5.349823
532.500026,5.356583,5.484346,5.354165
533.000026,5.362805,5.491299,5.360567
533.500026,5.370120,5.499128,5.367902
534.000026,5.376370,5.505956,5.374271
534.500026,5.380735,5.510759,5.378515
535.000026,5.383994,5.514585,5.381699
535.500026,5.387442,5.518599,5.385103
536.000026,5.391871,5.523506,5.389566
536.500026,5.396027,5.528221,5.393746
537.000026,5.399551,5.532233,5.397299
537.500026,5.401812,5.534976,5.399471
538.000026,5.403846,5.537253,5.401438
538.500026,5.406049,5.539702,5.403621
539.000026,5.408687,5.542478,5.406319
539.500026,5.411300,5.545387,5.409045
540.000026,5.413720,5.548219,5.411458
540.500026,5.416300,5.551315,5.414103
541.000026,5.419729,5.555230,5.417492
541.500026,5.424117,5.560162,5.421891
542.000026,5.429894,5.566573,5.427680
542.500026,5.436569,5.573764,5.434287
543.000026,5.443747,5.581524,5.441561
543.500026,5.451184,5.589695,5.449120
544.000026,5.458484,5.597929,5.456602
544.500026,5.465449,5.605769,5.463544
545.000026,5.471575,5.612571,5.469497
545.500026,5.476816,5.618442,5.474694
546.000026,5.481893,5.624070,5.479719
546.500026,5.486801,5.629803,5.484774
547.000026,5.492069,5.635946,5.490103
547.500026,5.497286,5.642143,5.495523
548.000026,5.501842,5.647515,5.500145
548.500026,5.505461,5.651869,5.503829
549.000026,5.508296,5.655274,5.506639
549.500026,5.511169,5.658604,5.509599
550.000026,5.514302,5.662100,5.512639
550.500026,5.517232,5.665410,5.515488
551.000026,5.519986,5.668499,5.518149
551.500026,5.522749,5.671879,5.521028
552.000026,5.525346,5.675110,5.523687
552.500026,5.526947,5.677385,5.525316
553.000026,5.527973,5.678652,5.526353
553.500026,5.529184,5.680230,5.527583
554.000026,5.531442,5.682750,5.529818
554.500026,5.533857,5.685665,5.532253
555.000026,5.536302,5.688446,5.534687
555.500026,5.538163,5.690811,5.536655
556.000026,5.540411,5.693417,5.538808
556.500026,5.543347,5.696724,5.541789
557.000026,5.547711,5.701275,5.545974
557.500026,5.554052,5.708000,5.552433
558.000026,5.561169,5.715833,5.559702
558.500026,5.568583,5.724130,5.567334
559.000026,5.574931,5.731496,5.573795
559.500026,5.581688,5.738961,5.580539
560.000026,5.589166,5.747403,5.588050
560.500026,5.596973,5.756268,5.595889
561.000026,5.603882,5.764738,5.603044
561.500026,5.609631,5.771966,5.608976
562.000026,5.614909,5.778550,5.614416
562.500026,5.619827,5.784417,5.619424
563.000026,5.624740,5.790299,5.624363
563.500026,5.629413,5.796065,5.629164
564.000026,5.634012,5.801635,5.633660
564.500026,5.638084,5.806577,5.637807
565.000026,5.641314,5.810730,5.641080
565.500026,5.644160,5.814490,5.643978
566.000026,5.647264,5.818404,5.647076
566.500026,5.650726,5.822507,5.650516
567.000026,5.653953,5.826334,5.653802
567.500026,5.655917,5.828997,5.655868
568.000026,5.657221,5.830906,5.657345
568.500026,5.659001,5.833283,5.659182
569.000026,5.661650,5.836459,5.661949
569.500026,5.664495,5.839802,5.664739
570.000026,5.666380,5.842218,5.666589
570.500026,5.667142,5.843486,5.667378
571.000026,5.668612,5.845568,5.668825
571.500026,5.671706,5.849179,5.671881
572.000026,5.676347,5.854437,5.676551
572.500026,5.681034,5.859746,5.681254
573.000026,5.685818,5.865390,5.686289
573.500026,5.690929,5.871520,5.691518
574.000026,5.696732,5.878203,5.697466
574.500026,5.703687,5.886147,5.704499
575.000026,5.711854,5.895276,5.712644
575.500026,5.719922,5.904682,5.720766
576.000026,5.725753,5.912099,5.726762
576.500026,5.729826,5.918015,5.731122
577.000026,5.733974,5.923934,5.735603
577.500026,5.739720,5.931348,5.741551
578.000026,5.746219,5.939089,5.748044
578.500026,5.751513,5.945718,5.753286
579.000026,5.755463,5.950802,5.757117
579.500026,5.758640,5.955388,5.760447
580.000026,5.761718,5.959702,5.763709
580.500026,5.764427,5.963711,5.766603
581.000026,5.766791,5.967248,5.769027
581.500026,5.769221,5.970796,5.771518
582.000026,5.771994,5.974775,5.774390
582.500026,5.774346,5.978093,5.776889
583.000026,5.776599,5.981178,5.779091
583.500026,5.778288,5.983478,5.780887
584.000026,5.780194,5.985998,5.782769
584.500026,5.781610,5.987933,5.784244
585.000026,5.783106,5.989996,5.785777
585.500026,5.785323,5.992856,5.788004
586.000026,5.787987,5.996209,5.790761
586.500026,5.790228,5.999268,5.793075
587.000026,5.791690,6.001703,5.794592
587.500026,5.795200,6.006298,5.798119
588.000026,5.801599,6.013649,5.804514
588.500026,5.809515,6.022697,5.812759
589.000026,5.816456,6.031074,5.820083
589.500026,5.822423,6.038704,5.826357
590.000026,5.828595,6.046497,5.832522
590.500026,5.835228,6.054983,5.839204
591.000026,5.841954,6.063824,5.846029
591.500026,5.847948,6.072344,5.852405
592.000026,5.853116,6.080010,5.857918
592.500026,5.857056,6.086486,5.862320
593.000026,5.861482,6.093049,5.866829
593.500026,5.866272,6.099944,5.871738
594.000026,5.871073,6.106617,5.876499
594.500026,5.874212,6.111555,5.879791
595.000026,5.876223,6.115296,5.881943
595.500026,5.878231,6.118980,5.884144
596.000026,5.880942,6.123400,5.887021
596.500026,5.884979,6.129051,5.891199
597.000026,5.888614,6.134243,5.894979
597.500026,5.890593,6.137759,5.897092
598.000026,5.890234,6.138692,5.896857
598.500026,5.890431,6.140027,5.897107
599.000026,5.892453,6.143180,5.899390
599.500026,5.895815,6.147482,5.902893
600.000026,5.898566,6.151077,5.905633
600.500026,5.899625,6.153014,5.906654
601.000026,5.900679,6.155183,5.907779
601.500026,5.902462,6.158242,5.909730
602.000026,5.906582,6.163756,5.914015
602.500026,5.911910,6.170755,5.919444
603.000026,5.919035,6.179642,5.926759
603.500026,5.925838,6.188237,5.933667
604.000026,5.932062,6.196484,5.940282
604.500026,5.936759,6.203556,5.945369
605.000026,5.942059,6.211413,5.950938
605.500026,5.947585,6.219737,5.956745
606.000026,5.953204,6.228372,5.962736
606.500026,5.957782,6.236091,5.967747
607.000026,5.960939,6.242240,5.971171
607.500026,5.963255,6.247344,5.973652
608.000026,5.965567,6.252244,5.976151
608.500026,5.968733,6.257939,5.979615
609.000026,5.972566,6.264244,5.983784
609.500026,5.974721,6.268814,5.986347
610.000026,5.976138,6.272285,5.987955
610.500026,5.976601,6.274801,5.988650
611.000026,5.979031,6.279196,5.991192
611.500026,5.982100,6.284176,5.994455
612.000026,5.984694,6.288437,5.997134
612.500026,5.985395,6.290852,5.998067
613.000026,5.985500,6.292788,5.998366
613.500026,5.987126,6.296108,6.000086
614.000026,5.990731,6.301352,6.003812
614.500026,5.994747,6.306946,6.007917
615.000026,5.997413,6.311447,6.010812
615.500026,5.999019,6.315169,6.012616
616.000026,6.000527,6.319065,6.014474
616.500026,6.004117,6.325425,6.018686
617.000026,6.010213,6.334281,6.025511
617.500026,6.017213,6.344195,6.033197
618.000026,6.022428,6.352643,6.039109
618.500026,6.025702,6.359736,6.043143
619.000026,6.028798,6.367105,6.047105
619.500026,6.033095,6.375944,6.052191
620.000026,6.037292,6.385081,6.057355
620.500026,6.040872,6.394167,6.062187
621.000026,6.042973,6.402319,6.065843
621.500026,6.045418,6.410980,6.070078
622.000026,6.047072,6.418970,6.073633
622.500026,6.048324,6.426398,6.076956
623.000026,6.048130,6.432563,6.078864
623.500026,6.047556,6.438708,6.080610
624.000026,6.046769,6.444946,6.082287
624.500026,6.045913,6.451052,6.083916
625.000026,6.045122,6.456812,6.085666
625.500026,6.044425,6.462728,6.087473
626.000026,6.043468,6.468602,6.089423
626.500026,6.041836,6.474270,6.090890
627.000026,6.039207,6.479428,6.091809
627.500026,6.035902,6.484895,6.092443
628.000026,6.033032,6.491183,6.093899
628.500026,6.030551,6.498025,6.096122
629.000026,6.027165,6.503612,6.097386
629.500026,6.022438,6.508298,6.097679
630.000026,6.016559,6.512806,6.097616
630.500026,6.008833,6.519964,6.099020
631.000026,4.675515,7.261816,4.741399
631.500026,3.338419,8.013273,3.380308
632.000026,2.003213,8.754152,2.014763
632.500026,1.996478,8.754456,2.009518
633.000026,1.993982,8.739515,2.005575
633.500026,1.989671,8.729268,2.001297
634.000026,1.980889,8.723069,1.992435
634.500026,1.972554,8.722494,1.984306
635.000026,1.966972,8.726866,1.978972
635.500026,1.962850,8.733369,1.975193
636.000026,1.956887,8.738997,1.969321
636.500026,1.948339,8.742905,1.960696
637.000026,1.938925,8.746475,1.950979
637.500026,1.930089,8.750780,1.942001
638.000026,1.923501,8.756601,1.935384
638.500026,1.920321,8.759579,1.932201
